"meta_id","post_id","meta_key","meta_value"
"2416","1107","_elementor_data","[{""id"":""47d2005"",""elType"":""container"",""settings"":{""stretch_section"":""section-stretched"",""content_width"":""full"",""flex_gap"":{""size"":0,""unit"":""px""},""flex_direction"":""row"",""flex_align_items"":""stretch"",""padding"":{""unit"":""px"",""top"":""0"",""right"":""0"",""bottom"":""0"",""left"":""0"",""isLinked"":true},""element_pack_agbg_color_list"":[{""_id"":""dae686d""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""5e03b83""}]},""elements"":[{""id"":""44e9f18"",""elType"":""container"",""settings"":{""_column_size"":100,""content_width"":""full"",""padding"":{""unit"":""px"",""top"":""0"",""right"":""0"",""bottom"":""0"",""left"":""0"",""isLinked"":true},""element_pack_agbg_color_list"":[{""_id"":""2b84cae""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""9ac38b4""}]},""elements"":[{""id"":""64f436c"",""elType"":""widget"",""settings"":{""address"":""universidad politecnica de victoria"",""height"":{""unit"":""px"",""size"":660},""height_tablet"":{""unit"":""px"",""size"":480},""height_mobile"":{""unit"":""px"",""size"":320},""css_filters_hue"":{""unit"":""px"",""size"":144},""zoom"":{""unit"":""px"",""size"":13,""sizes"":[]},""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""google_maps""}],""isInner"":true}],""isInner"":false},{""id"":""b58fb96"",""elType"":""container"",""settings"":{""boxed_width"":{""unit"":""px"",""size"":450,""sizes"":[]},""margin"":{""unit"":""px"",""top"":""100"",""right"":0,""bottom"":""0"",""left"":0,""isLinked"":false},""margin_mobile"":{""unit"":""px"",""top"":""50"",""right"":0,""bottom"":""0"",""left"":0,""isLinked"":false},""flex_direction"":""row"",""flex_align_items"":""stretch"",""flex_gap"":{""size"":0,""unit"":""px""},""padding"":{""unit"":""px"",""top"":""0"",""right"":""15"",""bottom"":""0"",""left"":""15"",""isLinked"":false},""element_pack_agbg_color_list"":[{""_id"":""6df78c6""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""1798133""}]},""elements"":[{""id"":""b82f6f4"",""elType"":""container"",""settings"":{""_column_size"":100,""content_width"":""full"",""element_pack_agbg_color_list"":[{""_id"":""b916e27""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""e725060""}]},""elements"":[{""id"":""4e59948"",""elType"":""widget"",""settings"":{""title"":""Cont\u00e1ctenos para m\u00e1s preguntas, posibles proyectos y asociaciones comerciales."",""align"":""center"",""typography_typography"":""custom"",""typography_font_size"":{""unit"":""px"",""size"":28,""sizes"":[]},""typography_font_weight"":""400"",""typography_line_height"":{""unit"":""px"",""size"":38,""sizes"":[]},""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""heading""}],""isInner"":true}],""isInner"":false},{""id"":""e705cec"",""elType"":""container"",""settings"":{""structure"":""30"",""margin"":{""unit"":""px"",""top"":""100"",""right"":0,""bottom"":""100"",""left"":0,""isLinked"":false},""margin_mobile"":{""unit"":""px"",""top"":""50"",""right"":0,""bottom"":""0"",""left"":0,""isLinked"":false},""flex_direction"":""row"",""flex_align_items"":""stretch"",""flex_gap"":{""size"":0,""unit"":""px""},""padding"":{""unit"":""px"",""top"":""0"",""right"":""15"",""bottom"":""0"",""left"":""15"",""isLinked"":false},""element_pack_agbg_color_list"":[{""_id"":""bfb7f99""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""8867f38""}]},""elements"":[{""id"":""04e86ad"",""elType"":""container"",""settings"":{""_column_size"":33,""width"":{""size"":null,""unit"":""%""},""content_width"":""full"",""element_pack_agbg_color_list"":[{""_id"":""2e96994""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""d7b254c""}]},""elements"":[{""id"":""b6ed55d"",""elType"":""widget"",""settings"":{""title"":""Visita nuestra tienda"",""align"":""center"",""typography_typography"":""custom"",""typography_font_size"":{""unit"":""px"",""size"":18,""sizes"":[]},""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""heading""},{""id"":""3335070"",""elType"":""widget"",""settings"":{""editor"":""<p><a href=\""https:\/\/www.google.com\/maps\/dir\/\/Universidad+Polit%C3%A9cnica+de+Victoria+Av.+Nuevas+Tecnolog%C3%ADas+5902+Parque+Cient%C3%ADfico+y+Tecnol%C3%B3gico+de+Tamaulipas+87138+Cd+Victoria,+Tamps.\/@23.7293569,-99.0768906,16z\/data=!4m8!4m7!1m0!1m5!1m1!1s0x867951bd5407d2a9:0x1dfa01b571fe2685!2m2!1d-99.0768906!2d23.7293569?entry=ttu\"">Av. Nuevas Tecnolog\u00edas 5902 Parque Cient\u00edfico y Tecnol\u00f3gico de Tamaulipas Carretera Victoria - Soto la Marina Km. 5.5, C. P. 87138, Ciudad Victoria, Tam. M\u00e9xico.<\/a><\/p>"",""align"":""center"",""typography_typography"":""custom"",""typography_line_height"":{""unit"":""px"",""size"":18,""sizes"":[]},""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""text-editor""},{""id"":""039fe56"",""elType"":""widget"",""settings"":{""width"":{""unit"":""%"",""size"":8,""sizes"":[]},""align"":""center"",""gap"":{""unit"":""px"",""size"":0,""sizes"":[]},""text"":""Divider"",""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""divider""}],""isInner"":true},{""id"":""3bb6439"",""elType"":""container"",""settings"":{""_column_size"":33,""width"":{""size"":null,""unit"":""%""},""content_width"":""full"",""element_pack_agbg_color_list"":[{""_id"":""12b160d""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""9acf9d3""}]},""elements"":[{""id"":""77bf895"",""elType"":""widget"",""settings"":{""title"":""Contacto directo"",""align"":""center"",""typography_typography"":""custom"",""typography_font_size"":{""unit"":""px"",""size"":18,""sizes"":[]},""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""heading""},{""id"":""31b42ef"",""elType"":""widget"",""settings"":{""width"":{""unit"":""%"",""size"":8,""sizes"":[]},""align"":""center"",""gap"":{""unit"":""px"",""size"":0,""sizes"":[]},""text"":""Divider"",""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""divider""},{""id"":""5865c03"",""elType"":""widget"",""settings"":{""editor"":""<p><a href=\""https:\/\/wa.me\/+528342098726\"">Angel Gael Rodriguez Gonzalez<\/a><\/p><p><a href=\""https:\/\/wa.me\/+528341065874\"">Ruben Otoniel Jimenez Hernandez<\/a><\/p>"",""align"":""center"",""typography_typography"":""custom"",""typography_line_height"":{""unit"":""px"",""size"":18,""sizes"":[]},""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""text-editor""}],""isInner"":true},{""id"":""ba04b91"",""elType"":""container"",""settings"":{""_column_size"":33,""width"":{""size"":null,""unit"":""%""},""content_width"":""full"",""element_pack_agbg_color_list"":[{""_id"":""818d1af""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""f000254""}]},""elements"":[{""id"":""aa88e84"",""elType"":""widget"",""settings"":{""title"":""Horario"",""align"":""center"",""typography_typography"":""custom"",""typography_font_size"":{""unit"":""px"",""size"":18,""sizes"":[]},""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""heading""},{""id"":""3a6e1a5"",""elType"":""widget"",""settings"":{""width"":{""unit"":""%"",""size"":8,""sizes"":[]},""align"":""center"",""gap"":{""unit"":""px"",""size"":0,""sizes"":[]},""text"":""Divider"",""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""divider""},{""id"":""2ddc737"",""elType"":""widget"",""settings"":{""editor"":""<p>Lunes a Viernes: 9:00 a.m.- 20.00 p.m.<\/p><p>S\u00e1bado: 9:00 a.m. - 17:00 p.m.<\/p>"",""align"":""center"",""typography_typography"":""custom"",""typography_line_height"":{""unit"":""px"",""size"":18,""sizes"":[]},""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""text-editor""}],""isInner"":true}],""isInner"":false},{""id"":""4620deb"",""elType"":""container"",""settings"":{""stretch_section"":""section-stretched"",""content_width"":""full"",""flex_gap"":{""size"":0,""unit"":""px""},""background_background"":""classic"",""background_color"":""#f3f3f3"",""margin"":{""unit"":""px"",""top"":""50"",""right"":0,""bottom"":""0"",""left"":0,""isLinked"":false},""padding"":{""unit"":""px"",""top"":""100"",""right"":""0"",""bottom"":""100"",""left"":""0"",""isLinked"":false},""padding_mobile"":{""unit"":""px"",""top"":""50"",""right"":""0"",""bottom"":""50"",""left"":""0"",""isLinked"":false},""flex_direction"":""row"",""element_pack_agbg_color_list"":[{""_id"":""2ee75e1""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""58e8991""}]},""elements"":[{""id"":""789103b"",""elType"":""container"",""settings"":{""_column_size"":100,""content_width"":""full"",""padding"":{""unit"":""px"",""top"":""0"",""right"":""0"",""bottom"":""0"",""left"":""0"",""isLinked"":true},""element_pack_agbg_color_list"":[{""_id"":""df4694f""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""facd87c""}]},""elements"":[{""id"":""64e93cb"",""elType"":""container"",""settings"":{""flex_direction"":""row"",""flex_gap"":{""size"":0,""unit"":""px""},""padding"":{""unit"":""px"",""top"":""0"",""right"":""0"",""bottom"":""0"",""left"":""0"",""isLinked"":true},""element_pack_agbg_color_list"":[{""_id"":""621304e""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""c67ff2a""}]},""elements"":[{""id"":""6109c0f"",""elType"":""container"",""settings"":{""_column_size"":100,""width"":{""size"":null,""unit"":""%""},""content_width"":""full"",""element_pack_agbg_color_list"":[{""_id"":""e367afa""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""f746cd3""}]},""elements"":[{""id"":""0247200"",""elType"":""widget"",""settings"":{""title"":""Get in touch"",""align"":""center"",""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""heading""},{""id"":""3c804eb"",""elType"":""widget"",""settings"":{""color"":""#ac8e4d"",""width"":{""unit"":""%"",""size"":4,""sizes"":[]},""align"":""center"",""text"":""Divider"",""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""divider""},{""id"":""10200e5"",""elType"":""widget"",""settings"":{""shortcode"":""[contact-form-7 id=\""213\"" title=\""Contact Form\""]"",""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""shortcode""}],""isInner"":true}],""isInner"":true}],""isInner"":true}],""isInner"":false}]"
"2417","1107","_elementor_version","3.17.2"
"2418","1107","_elementor_template_type","wp-post"
"2419","1107","_elementor_page_assets","a:0:{}"
"2420","1107","_elementor_page_settings","a:1:{s:20:""ep_grid_line_columns"";s:0:"""";}"
"2422","1108","_elementor_controls_usage","a:7:{s:11:""google_maps"";a:3:{s:5:""count"";i:1;s:15:""control_percent"";i:2;s:8:""controls"";a:2:{s:7:""content"";a:1:{s:11:""section_map"";a:3:{s:6:""height"";i:1;s:13:""height_tablet"";i:1;s:13:""height_mobile"";i:1;}}s:5:""style"";a:1:{s:17:""section_map_style"";a:1:{s:15:""css_filters_hue"";i:1;}}}}s:6:""column"";a:3:{s:5:""count"";i:7;s:15:""control_percent"";i:0;s:8:""controls"";a:1:{s:6:""layout"";a:1:{s:6:""layout"";a:1:{s:12:""_inline_size"";i:4;}}}}s:7:""section"";a:3:{s:5:""count"";i:5;s:15:""control_percent"";i:2;s:8:""controls"";a:3:{s:6:""layout"";a:2:{s:14:""section_layout"";a:4:{s:15:""stretch_section"";i:2;s:6:""layout"";i:2;s:3:""gap"";i:2;s:13:""content_width"";i:1;}s:17:""section_structure"";a:1:{s:9:""structure"";i:1;}}s:8:""advanced"";a:1:{s:16:""section_advanced"";a:4:{s:6:""margin"";i:3;s:13:""margin_mobile"";i:2;s:7:""padding"";i:1;s:14:""padding_mobile"";i:1;}}s:5:""style"";a:1:{s:18:""section_background"";a:2:{s:21:""background_background"";i:1;s:16:""background_color"";i:1;}}}}s:7:""heading"";a:3:{s:5:""count"";i:5;s:15:""control_percent"";i:1;s:8:""controls"";a:2:{s:7:""content"";a:1:{s:13:""section_title"";a:2:{s:5:""title"";i:5;s:5:""align"";i:5;}}s:5:""style"";a:1:{s:19:""section_title_style"";a:4:{s:21:""typography_typography"";i:4;s:20:""typography_font_size"";i:4;s:22:""typography_font_weight"";i:1;s:22:""typography_line_height"";i:1;}}}}s:7:""divider"";a:3:{s:5:""count"";i:4;s:15:""control_percent"";i:1;s:8:""controls"";a:2:{s:7:""content"";a:1:{s:15:""section_divider"";a:2:{s:5:""width"";i:4;s:5:""align"";i:4;}}s:5:""style"";a:1:{s:21:""section_divider_style"";a:2:{s:3:""gap"";i:3;s:5:""color"";i:1;}}}}s:11:""text-editor"";a:3:{s:5:""count"";i:3;s:15:""control_percent"";i:2;s:8:""controls"";a:2:{s:7:""content"";a:1:{s:14:""section_editor"";a:1:{s:6:""editor"";i:3;}}s:5:""style"";a:1:{s:13:""section_style"";a:3:{s:5:""align"";i:3;s:21:""typography_typography"";i:3;s:22:""typography_line_height"";i:3;}}}}s:9:""shortcode"";a:3:{s:5:""count"";i:1;s:15:""control_percent"";i:0;s:8:""controls"";a:1:{s:7:""content"";a:1:{s:17:""section_shortcode"";a:1:{s:9:""shortcode"";i:1;}}}}}"
"2423","1108","_elementor_edit_mode","builder"
"2424","1108","_wp_page_template","default"
"2425","1108","_elementor_data","[{""id"":""47d2005"",""elType"":""container"",""settings"":{""stretch_section"":""section-stretched"",""content_width"":""full"",""flex_gap"":{""size"":0,""unit"":""px""},""flex_direction"":""row"",""flex_align_items"":""stretch"",""padding"":{""unit"":""px"",""top"":""0"",""right"":""0"",""bottom"":""0"",""left"":""0"",""isLinked"":true},""element_pack_agbg_color_list"":[{""_id"":""dae686d""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""5e03b83""}]},""elements"":[{""id"":""44e9f18"",""elType"":""container"",""settings"":{""_column_size"":100,""content_width"":""full"",""padding"":{""unit"":""px"",""top"":""0"",""right"":""0"",""bottom"":""0"",""left"":""0"",""isLinked"":true},""element_pack_agbg_color_list"":[{""_id"":""2b84cae""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""9ac38b4""}]},""elements"":[{""id"":""64f436c"",""elType"":""widget"",""settings"":{""address"":""universidad politecnica de victoria"",""height"":{""unit"":""px"",""size"":660},""height_tablet"":{""unit"":""px"",""size"":480},""height_mobile"":{""unit"":""px"",""size"":320},""css_filters_hue"":{""unit"":""px"",""size"":144},""zoom"":{""unit"":""px"",""size"":13,""sizes"":[]},""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""google_maps""}],""isInner"":true}],""isInner"":false},{""id"":""b58fb96"",""elType"":""container"",""settings"":{""boxed_width"":{""unit"":""px"",""size"":450,""sizes"":[]},""margin"":{""unit"":""px"",""top"":""100"",""right"":0,""bottom"":""0"",""left"":0,""isLinked"":false},""margin_mobile"":{""unit"":""px"",""top"":""50"",""right"":0,""bottom"":""0"",""left"":0,""isLinked"":false},""flex_direction"":""row"",""flex_align_items"":""stretch"",""flex_gap"":{""size"":0,""unit"":""px""},""padding"":{""unit"":""px"",""top"":""0"",""right"":""15"",""bottom"":""0"",""left"":""15"",""isLinked"":false},""element_pack_agbg_color_list"":[{""_id"":""6df78c6""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""1798133""}]},""elements"":[{""id"":""b82f6f4"",""elType"":""container"",""settings"":{""_column_size"":100,""content_width"":""full"",""element_pack_agbg_color_list"":[{""_id"":""b916e27""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""e725060""}]},""elements"":[{""id"":""4e59948"",""elType"":""widget"",""settings"":{""title"":""Cont\u00e1ctenos para m\u00e1s preguntas, posibles proyectos y asociaciones comerciales."",""align"":""center"",""typography_typography"":""custom"",""typography_font_size"":{""unit"":""px"",""size"":28,""sizes"":[]},""typography_font_weight"":""400"",""typography_line_height"":{""unit"":""px"",""size"":38,""sizes"":[]},""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""heading""}],""isInner"":true}],""isInner"":false},{""id"":""e705cec"",""elType"":""container"",""settings"":{""structure"":""30"",""margin"":{""unit"":""px"",""top"":""100"",""right"":0,""bottom"":""100"",""left"":0,""isLinked"":false},""margin_mobile"":{""unit"":""px"",""top"":""50"",""right"":0,""bottom"":""0"",""left"":0,""isLinked"":false},""flex_direction"":""row"",""flex_align_items"":""stretch"",""flex_gap"":{""size"":0,""unit"":""px""},""padding"":{""unit"":""px"",""top"":""0"",""right"":""15"",""bottom"":""0"",""left"":""15"",""isLinked"":false},""element_pack_agbg_color_list"":[{""_id"":""bfb7f99""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""8867f38""}]},""elements"":[{""id"":""04e86ad"",""elType"":""container"",""settings"":{""_column_size"":33,""width"":{""size"":null,""unit"":""%""},""content_width"":""full"",""element_pack_agbg_color_list"":[{""_id"":""2e96994""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""d7b254c""}]},""elements"":[{""id"":""b6ed55d"",""elType"":""widget"",""settings"":{""title"":""Visita nuestra tienda"",""align"":""center"",""typography_typography"":""custom"",""typography_font_size"":{""unit"":""px"",""size"":18,""sizes"":[]},""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""heading""},{""id"":""3335070"",""elType"":""widget"",""settings"":{""editor"":""<p><a href=\""https:\/\/www.google.com\/maps\/dir\/\/Universidad+Polit%C3%A9cnica+de+Victoria+Av.+Nuevas+Tecnolog%C3%ADas+5902+Parque+Cient%C3%ADfico+y+Tecnol%C3%B3gico+de+Tamaulipas+87138+Cd+Victoria,+Tamps.\/@23.7293569,-99.0768906,16z\/data=!4m8!4m7!1m0!1m5!1m1!1s0x867951bd5407d2a9:0x1dfa01b571fe2685!2m2!1d-99.0768906!2d23.7293569?entry=ttu\"">Av. Nuevas Tecnolog\u00edas 5902 Parque Cient\u00edfico y Tecnol\u00f3gico de Tamaulipas Carretera Victoria - Soto la Marina Km. 5.5, C. P. 87138, Ciudad Victoria, Tam. M\u00e9xico.<\/a><\/p>"",""align"":""center"",""typography_typography"":""custom"",""typography_line_height"":{""unit"":""px"",""size"":18,""sizes"":[]},""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""text-editor""},{""id"":""039fe56"",""elType"":""widget"",""settings"":{""width"":{""unit"":""%"",""size"":8,""sizes"":[]},""align"":""center"",""gap"":{""unit"":""px"",""size"":0,""sizes"":[]},""text"":""Divider"",""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""divider""}],""isInner"":true},{""id"":""3bb6439"",""elType"":""container"",""settings"":{""_column_size"":33,""width"":{""size"":null,""unit"":""%""},""content_width"":""full"",""element_pack_agbg_color_list"":[{""_id"":""12b160d""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""9acf9d3""}]},""elements"":[{""id"":""77bf895"",""elType"":""widget"",""settings"":{""title"":""Contacto directo"",""align"":""center"",""typography_typography"":""custom"",""typography_font_size"":{""unit"":""px"",""size"":18,""sizes"":[]},""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""heading""},{""id"":""31b42ef"",""elType"":""widget"",""settings"":{""width"":{""unit"":""%"",""size"":8,""sizes"":[]},""align"":""center"",""gap"":{""unit"":""px"",""size"":0,""sizes"":[]},""text"":""Divider"",""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""divider""},{""id"":""5865c03"",""elType"":""widget"",""settings"":{""editor"":""<p><a href=\""https:\/\/wa.me\/+528342098726\"">Angel Gael Rodriguez Gonzalez<\/a><\/p><p><a href=\""https:\/\/wa.me\/+528341065874\"">Ruben Otoniel Jimenez Hernandez<\/a><\/p>"",""align"":""center"",""typography_typography"":""custom"",""typography_line_height"":{""unit"":""px"",""size"":18,""sizes"":[]},""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""text-editor""}],""isInner"":true},{""id"":""ba04b91"",""elType"":""container"",""settings"":{""_column_size"":33,""width"":{""size"":null,""unit"":""%""},""content_width"":""full"",""element_pack_agbg_color_list"":[{""_id"":""818d1af""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""f000254""}]},""elements"":[{""id"":""aa88e84"",""elType"":""widget"",""settings"":{""title"":""Horario"",""align"":""center"",""typography_typography"":""custom"",""typography_font_size"":{""unit"":""px"",""size"":18,""sizes"":[]},""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""heading""},{""id"":""3a6e1a5"",""elType"":""widget"",""settings"":{""width"":{""unit"":""%"",""size"":8,""sizes"":[]},""align"":""center"",""gap"":{""unit"":""px"",""size"":0,""sizes"":[]},""text"":""Divider"",""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""divider""},{""id"":""2ddc737"",""elType"":""widget"",""settings"":{""editor"":""<p>Lunes a Viernes: 9:00 a.m.- 20.00 p.m.<\/p><p>S\u00e1bado: 9:00 a.m. - 17:00 p.m.<\/p>"",""align"":""center"",""typography_typography"":""custom"",""typography_line_height"":{""unit"":""px"",""size"":18,""sizes"":[]},""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""text-editor""}],""isInner"":true}],""isInner"":false},{""id"":""4620deb"",""elType"":""container"",""settings"":{""stretch_section"":""section-stretched"",""content_width"":""full"",""flex_gap"":{""size"":0,""unit"":""px""},""background_background"":""classic"",""background_color"":""#f3f3f3"",""margin"":{""unit"":""px"",""top"":""50"",""right"":0,""bottom"":""0"",""left"":0,""isLinked"":false},""padding"":{""unit"":""px"",""top"":""100"",""right"":""0"",""bottom"":""100"",""left"":""0"",""isLinked"":false},""padding_mobile"":{""unit"":""px"",""top"":""50"",""right"":""0"",""bottom"":""50"",""left"":""0"",""isLinked"":false},""flex_direction"":""row"",""element_pack_agbg_color_list"":[{""_id"":""2ee75e1""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""58e8991""}]},""elements"":[{""id"":""789103b"",""elType"":""container"",""settings"":{""_column_size"":100,""content_width"":""full"",""padding"":{""unit"":""px"",""top"":""0"",""right"":""0"",""bottom"":""0"",""left"":""0"",""isLinked"":true},""element_pack_agbg_color_list"":[{""_id"":""df4694f""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""facd87c""}]},""elements"":[{""id"":""64e93cb"",""elType"":""container"",""settings"":{""flex_direction"":""row"",""flex_gap"":{""size"":0,""unit"":""px""},""padding"":{""unit"":""px"",""top"":""0"",""right"":""0"",""bottom"":""0"",""left"":""0"",""isLinked"":true},""element_pack_agbg_color_list"":[{""_id"":""621304e""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""c67ff2a""}]},""elements"":[{""id"":""6109c0f"",""elType"":""container"",""settings"":{""_column_size"":100,""width"":{""size"":null,""unit"":""%""},""content_width"":""full"",""element_pack_agbg_color_list"":[{""_id"":""e367afa""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""f746cd3""}]},""elements"":[{""id"":""0247200"",""elType"":""widget"",""settings"":{""title"":""Get in touch"",""align"":""center"",""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""heading""},{""id"":""3c804eb"",""elType"":""widget"",""settings"":{""color"":""#ac8e4d"",""width"":{""unit"":""%"",""size"":4,""sizes"":[]},""align"":""center"",""text"":""Divider"",""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""divider""},{""id"":""10200e5"",""elType"":""widget"",""settings"":{""shortcode"":""[contact-form-7 id=\""213\"" title=\""Contact Form\""]"",""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""shortcode""}],""isInner"":true}],""isInner"":true}],""isInner"":true}],""isInner"":false}]"
"2426","1108","_elementor_version","3.17.2"
"2427","1108","_elementor_template_type","wp-post"
"2428","1108","_elementor_page_assets","a:0:{}"
"2429","1108","_elementor_page_settings","a:1:{s:20:""ep_grid_line_columns"";s:0:"""";}"
"2430","1108","_elementor_css","a:6:{s:4:""time"";i:1699053074;s:5:""fonts"";a:0:{}s:5:""icons"";a:0:{}s:20:""dynamic_elements_ids"";a:0:{}s:6:""status"";s:4:""file"";i:0;s:0:"""";}"
